sub_ms_class,frontge_lot,area_lot,shape_lot,slopeland,style_house,ovl_quality,ovl_condition,year_constructed,year_remod,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplacequ,garagetype,garagefinish,garagecars,garagequal,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,zoning_ms_FV,zoning_ms_RH,zoning_ms_RL,zoning_ms_RM,streetname_Pave,contour_land_HLS,contour_land_Low,contour_land_Lvl,util_NoSeWa,configlot_CulDSac,configlot_FR2,configlot_FR3,configlot_Inside,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,type_building_2fmCon,type_building_Duplex,type_building_Twnhs,type_building_TwnhsE,saleprice
190,60.0,10800,0,1,3,5,4,1900,1970,0.0,2,3,3,3,4,3,664,6,0,290,954,2,0,1766,648,0,2414,0,0,2,0,3,2,2,10,3,4,2,3,2,3,2,142,0,0,0,0,0,0,5,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,160000
20,64.0,8712,1,1,1,5,7,1957,2000,0.0,2,1,3,1,3,3,860,6,0,132,992,2,1,1306,0,0,1306,1,0,1,0,2,1,2,5,0,0,6,3,1,3,0,0,0,0,0,0,0,0,5,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,153000
20,90.0,11694,0,1,1,9,5,2007,2007,452.0,0,2,1,1,2,1,48,6,0,1774,1822,0,1,1828,0,0,1828,0,0,2,0,3,1,1,9,0,4,2,3,3,3,0,0,108,0,0,260,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,314813
60,88.0,14200,0,1,4,7,6,1966,1966,309.0,2,2,3,1,4,4,445,6,0,479,924,0,1,1216,941,0,2157,0,0,2,1,4,1,1,8,0,4,2,1,2,3,0,105,66,0,0,0,0,0,5,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,226000
60,72.0,7226,1,1,4,7,5,2003,2003,0.0,1,2,2,1,4,6,0,6,0,798,798,0,1,798,842,0,1640,0,0,2,1,3,1,1,6,0,0,2,2,2,3,0,0,45,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,183000
70,60.0,10440,0,1,4,5,8,1904,2002,0.0,2,2,3,1,4,6,0,6,0,650,650,1,1,958,581,0,1539,0,0,2,0,3,1,1,8,0,1,6,3,2,2,1,70,78,68,0,0,0,0,6,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,157500
60,85.0,11003,0,1,4,10,5,2008,2008,160.0,0,2,1,1,2,1,765,6,0,252,1017,0,1,1026,981,0,2007,1,0,2,1,3,1,0,10,0,5,2,1,3,3,0,168,52,0,0,0,0,0,4,2009,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,310000
20,112.0,10859,0,1,1,5,5,1994,1995,0.0,2,2,2,1,4,6,0,6,0,1097,1097,0,1,1097,0,0,1097,0,0,1,1,3,1,2,6,0,0,2,3,2,3,0,392,64,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,145000
20,80.0,10400,0,1,1,7,6,1970,1970,288.0,2,2,3,1,4,6,0,6,0,1304,1304,1,1,1682,0,0,1682,0,0,2,0,3,1,2,7,0,4,2,3,2,3,0,98,0,0,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,174000
60,100.0,13000,0,1,4,6,6,1968,1968,576.0,2,1,2,1,4,4,448,6,0,448,896,2,1,1182,960,0,2142,0,0,2,1,4,1,1,8,0,4,2,1,1,3,0,0,72,0,0,252,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,193500
20,60.0,7024,0,1,1,5,5,2005,2006,0.0,2,2,1,1,4,2,980,6,0,110,1090,1,1,1090,0,0,1090,1,0,1,1,2,1,2,5,0,0,2,1,2,3,0,0,49,0,0,0,0,0,6,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,157000
20,78.0,7800,0,2,4,5,8,1948,2002,0.0,2,1,3,1,4,1,603,6,0,293,896,0,1,1112,896,0,2008,1,0,3,0,3,1,0,8,0,0,2,3,1,3,0,103,0,0,0,0,0,0,8,2006,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,225000
20,75.0,10125,0,1,1,6,6,1977,1977,0.0,2,2,3,1,4,2,641,5,279,276,1196,2,1,1279,0,0,1279,0,1,2,0,3,1,2,6,0,2,6,3,2,3,0,238,83,0,0,0,0,0,2,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,171500
20,78.0,7800,0,1,1,5,6,1954,1954,200.0,2,2,3,1,4,5,540,6,0,728,1268,1,1,1268,0,0,1268,0,0,1,0,2,1,2,7,0,4,2,1,1,3,0,0,98,0,0,0,0,0,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,132000
20,90.0,7407,0,1,1,6,7,1957,1996,0.0,2,2,3,1,4,1,600,6,0,312,912,2,1,1236,0,0,1236,1,0,1,0,2,1,2,6,0,0,2,3,2,3,0,0,158,158,0,0,0,0,4,2010,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,149700
60,70.06040268456375,16659,1,1,4,7,7,1977,1994,34.0,2,2,3,1,4,2,795,6,0,0,795,3,1,1468,795,0,2263,1,0,2,1,3,1,1,9,0,3,2,1,2,3,0,0,250,0,0,0,0,0,3,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,235000
120,34.0,5381,1,1,1,6,5,2005,2005,135.0,1,2,2,1,2,2,900,6,0,406,1306,0,1,1306,0,0,1306,1,0,2,0,1,1,1,5,0,4,2,2,2,3,0,170,63,0,0,0,0,0,8,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,196000
20,75.0,9986,0,1,1,8,5,2006,2007,428.0,1,2,1,1,2,6,0,6,0,1795,1795,0,1,1795,0,0,1795,0,0,2,0,2,1,1,7,0,4,2,2,3,3,0,0,49,0,0,0,0,0,2,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,147000
50,70.06040268456375,13650,0,1,3,5,5,1958,1958,0.0,1,1,3,1,4,2,57,3,441,554,1052,0,1,1252,668,0,1920,1,0,2,0,4,1,1,8,0,4,2,3,2,3,0,0,0,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,172500
50,64.0,13053,0,1,3,6,7,1923,2000,0.0,2,2,3,1,4,6,0,6,0,833,833,1,1,1053,795,0,1848,0,0,1,1,4,1,1,8,0,4,6,3,2,3,2,0,0,0,0,220,0,0,6,2008,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,207000
20,77.0,10010,0,2,1,5,5,1974,1975,0.0,2,2,2,1,2,2,1071,5,123,195,1389,1,1,1389,0,0,1389,1,0,1,0,2,1,2,6,0,3,2,2,2,3,0,240,38,0,0,0,0,0,4,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,170000
90,65.0,6040,0,1,1,4,5,1955,1955,0.0,2,2,5,5,5,7,0,7,0,0,0,2,0,1152,0,0,1152,0,0,2,0,2,2,3,6,0,0,7,4,0,6,2,0,0,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,82000
20,70.06040268456375,9200,1,1,1,5,6,1975,1980,0.0,2,2,2,1,2,5,280,3,491,167,938,2,1,938,0,0,938,1,0,1,0,3,1,2,5,0,0,6,3,1,3,0,145,0,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,130250
190,70.0,7000,0,1,4,5,7,1910,1991,0.0,2,2,2,1,1,1,969,6,0,148,1117,2,1,820,527,0,1347,1,0,1,0,3,1,2,5,0,0,7,4,0,6,2,85,0,148,0,0,0,0,1,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,107500
40,60.0,12144,0,1,1,5,7,1949,1950,0.0,1,2,3,1,4,4,375,6,0,457,832,1,1,1036,0,232,1268,0,0,1,0,3,1,2,6,0,4,2,3,1,3,0,0,28,0,0,0,0,0,9,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,133000
120,37.0,4435,0,1,1,6,5,2003,2003,170.0,1,2,2,1,2,1,686,6,0,162,848,0,1,848,0,0,848,1,0,1,0,1,1,1,3,0,0,2,1,2,3,0,140,0,0,0,0,0,0,3,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,136500
20,50.0,6000,0,1,1,5,5,1948,1950,0.0,2,2,3,1,4,2,104,3,169,516,789,0,1,789,0,0,789,0,0,1,0,2,1,2,5,0,0,6,3,1,3,0,0,0,0,0,0,0,0,4,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,115000
20,70.06040268456375,9477,0,1,1,5,5,1966,1966,65.0,2,2,3,1,4,4,340,6,0,524,864,2,1,892,0,0,892,0,0,1,0,3,1,2,5,0,0,2,2,1,3,0,0,0,0,0,0,0,0,10,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,110000
20,67.0,8777,0,1,1,4,5,1949,2003,0.0,2,2,5,5,5,7,0,7,0,0,0,0,1,1126,0,0,1126,0,0,2,0,2,1,1,5,0,0,6,1,2,3,2,0,96,0,0,0,0,0,5,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,108000
60,70.06040268456375,8000,0,1,4,6,5,1995,1996,0.0,2,2,2,1,4,1,219,6,0,554,773,1,1,773,885,0,1658,1,0,2,1,3,1,2,8,0,3,2,1,2,3,0,224,84,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,188000
20,49.0,8235,1,1,1,5,7,1955,1995,0.0,2,1,3,1,4,5,180,4,645,0,825,2,1,825,0,0,825,1,0,1,0,2,1,2,4,0,0,6,2,2,3,0,140,50,0,0,0,0,0,6,2008,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,125000
120,32.0,10846,1,1,1,8,5,1993,1993,0.0,1,2,2,1,1,1,1619,6,0,100,1719,0,1,1719,0,0,1719,2,0,1,1,1,1,1,6,0,4,2,1,2,3,0,122,30,0,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,324000
20,70.06040268456375,13680,1,1,1,3,5,1955,1955,0.0,2,2,5,5,5,7,0,7,0,0,0,0,1,1733,0,0,1733,0,0,2,0,4,1,2,8,2,4,2,3,2,3,0,0,0,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,139600
20,80.0,8700,0,1,1,5,6,1963,1963,148.0,2,1,3,1,3,2,776,6,0,344,1120,1,1,1128,0,0,1128,1,0,2,0,3,1,2,6,0,0,2,2,2,3,0,192,20,123,0,0,0,0,12,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,155000
120,70.06040268456375,3136,1,1,1,7,5,2003,2003,163.0,1,2,2,1,4,6,0,6,0,1405,1405,0,1,1405,0,0,1405,0,0,2,0,2,1,1,6,0,4,2,2,2,3,0,148,36,0,0,0,0,0,3,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,171750
20,60.0,6600,0,1,1,5,8,1982,2003,0.0,2,1,3,1,4,1,816,6,0,0,816,0,1,816,0,0,816,1,0,1,0,2,1,2,4,0,0,6,1,2,3,0,0,0,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,138000
45,50.0,5000,0,1,2,5,6,1941,1950,0.0,2,2,3,1,2,3,116,6,0,604,720,4,0,803,0,0,803,0,0,1,0,2,1,2,5,0,0,6,3,2,3,0,0,0,244,0,0,0,0,12,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,87000
20,60.0,7180,1,1,1,5,7,1972,1972,0.0,2,2,3,1,2,2,390,6,0,474,864,2,1,864,0,0,864,0,0,1,0,3,1,2,5,0,0,6,3,1,3,0,0,0,0,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,127000
60,70.06040268456375,9453,1,1,4,7,7,1993,2003,0.0,1,2,2,1,4,3,402,6,0,594,996,0,1,1014,730,0,1744,0,0,2,1,3,1,1,7,0,0,2,2,2,3,0,370,70,0,238,0,0,0,2,2010,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,194500
60,88.0,12665,1,1,4,8,5,2005,2006,245.0,1,2,2,1,1,6,0,6,0,1094,1094,0,1,1133,1349,0,2482,0,0,2,1,4,1,1,9,0,4,4,1,3,3,0,144,39,0,0,0,0,0,2,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,281213
20,85.0,10200,0,1,1,5,7,1954,2003,104.0,2,2,3,1,4,2,320,3,362,404,1086,1,1,1086,0,0,1086,1,0,1,0,3,1,2,6,0,0,2,3,2,3,0,0,0,0,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,144900
120,48.0,6240,0,1,1,8,5,2006,2006,176.0,1,2,2,1,4,1,863,6,0,461,1324,0,1,1324,0,0,1324,1,0,2,0,2,1,1,6,0,4,2,1,2,3,0,192,38,0,0,0,0,0,12,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,254000
60,70.06040268456375,11214,1,1,4,7,5,1998,1999,0.0,1,2,2,1,4,6,0,6,0,930,930,1,1,956,930,0,1886,0,0,2,1,4,1,1,10,0,3,2,1,2,3,0,89,0,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,199900
50,70.06040268456375,11250,0,1,3,4,5,1957,1989,0.0,2,2,3,1,2,6,0,6,0,1104,1104,0,1,1104,684,0,1788,1,0,1,0,5,1,2,8,2,3,2,3,1,3,0,120,0,0,0,0,0,0,11,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,161500
30,60.0,8400,0,1,1,2,5,1920,1950,0.0,2,2,3,3,4,4,290,6,0,0,290,2,0,438,0,0,438,0,0,1,0,1,1,3,3,0,0,6,3,1,3,2,0,0,0,0,0,0,0,1,2009,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60000
60,85.0,11075,0,1,4,6,5,1969,1969,0.0,2,2,4,1,3,2,500,5,276,176,952,2,1,1092,1020,0,2112,0,0,2,1,4,1,2,9,0,4,2,3,2,3,0,280,0,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,206900
90,60.0,7596,0,1,4,5,5,1952,1952,360.0,2,2,3,1,4,6,0,6,0,960,960,1,1,960,1000,0,1960,0,0,2,0,4,2,2,10,0,0,6,3,2,3,2,0,0,0,0,0,0,0,7,2009,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,124500
60,70.06040268456375,10832,1,1,4,7,5,1994,1996,0.0,1,2,2,1,4,6,0,6,0,712,712,0,1,1086,809,0,1895,0,0,2,1,3,1,1,7,0,3,2,1,2,3,0,143,46,0,0,0,0,500,10,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,194500
60,80.0,10480,0,1,4,7,6,1976,1976,660.0,2,2,3,1,4,2,403,6,0,400,803,2,1,1098,866,0,1964,0,0,2,1,4,1,2,8,0,4,2,2,2,3,0,0,69,0,0,0,0,0,9,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,205000
60,92.0,10120,0,1,4,8,5,1994,1994,391.0,1,2,2,1,4,1,740,6,0,425,1165,0,1,1203,1323,0,2526,1,0,2,1,4,1,1,8,0,3,2,2,3,3,0,309,78,0,0,0,0,0,12,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,290000
20,50.0,6000,0,1,1,5,6,1957,1957,0.0,2,2,3,1,4,4,308,6,0,620,928,1,1,928,0,0,928,0,0,1,0,3,1,2,5,0,0,2,1,1,3,0,0,0,0,0,0,0,0,6,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,112500
50,60.0,11409,0,1,3,5,4,1949,2008,0.0,2,2,3,1,4,5,292,6,0,476,768,1,1,1148,568,0,1716,0,0,1,1,3,1,2,8,2,4,2,3,1,3,0,0,0,0,0,160,0,0,1,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,131000
60,75.0,9000,0,1,4,8,5,2006,2006,0.0,1,2,2,1,2,6,0,6,0,1088,1088,0,1,1088,871,0,1959,0,0,2,1,3,1,1,8,0,4,2,2,3,3,0,208,46,0,0,0,0,0,12,2007,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,270000
90,70.06040268456375,7032,1,1,8,5,5,1979,1979,0.0,2,2,2,1,1,1,943,6,0,0,943,2,1,943,0,0,943,1,0,1,0,2,1,2,4,0,3,6,3,2,3,0,42,0,0,0,0,0,0,12,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,135960
30,50.0,6000,0,1,1,5,7,1921,1950,0.0,2,2,3,1,4,5,616,6,0,0,616,1,1,616,0,0,616,0,0,1,0,2,1,2,4,0,0,6,3,1,3,0,0,0,129,0,0,0,0,6,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,89000
70,51.0,9842,0,1,4,5,6,1921,1998,0.0,2,2,3,3,4,6,0,6,0,612,612,0,1,990,1611,0,2601,0,0,3,1,4,1,2,8,0,0,4,2,2,3,0,183,0,301,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,189000
120,34.0,4590,0,1,1,8,5,2006,2006,108.0,1,2,2,1,3,1,24,6,0,1530,1554,0,1,1554,0,0,1554,0,0,2,0,2,1,1,6,0,4,2,2,2,3,0,156,73,0,0,0,0,0,8,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,209500
50,52.0,8741,0,1,3,6,4,1945,1950,0.0,2,2,3,3,4,5,94,6,0,641,735,2,1,798,689,0,1487,0,0,1,1,3,1,2,7,0,4,6,3,1,3,0,0,140,0,0,0,0,0,4,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,113000
60,70.06040268456375,13031,2,1,4,6,5,1995,1996,0.0,2,2,2,1,4,2,592,6,0,99,691,1,1,691,807,0,1498,0,0,2,1,3,1,2,6,0,3,2,1,2,3,0,315,44,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,187500
20,115.0,16905,0,1,1,5,6,1959,1959,0.0,2,1,3,1,1,3,967,6,0,383,1350,1,1,1328,0,0,1328,0,1,1,1,2,1,2,5,0,4,2,2,1,3,1,0,104,0,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,170000
90,42.0,7711,1,1,1,4,3,1977,1977,0.0,2,2,2,1,1,1,1440,6,0,0,1440,2,1,1440,0,0,1440,2,0,2,0,4,2,2,8,0,0,7,4,0,6,2,321,0,0,0,0,0,0,8,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,150000
20,65.0,8450,0,1,1,7,5,2004,2004,266.0,1,2,2,1,3,1,946,6,0,490,1436,0,1,1436,0,0,1436,1,0,2,0,3,1,1,8,0,0,2,3,2,3,0,139,98,0,0,0,0,0,4,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,210000
60,65.0,8158,0,1,4,7,5,2003,2003,252.0,1,2,2,1,4,1,550,6,0,334,884,0,1,884,884,0,1768,1,0,2,1,3,1,1,8,0,0,2,2,2,3,0,0,63,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,224900
20,60.0,7200,0,1,1,5,7,1951,2000,0.0,2,2,3,1,3,3,234,4,486,180,900,2,1,900,0,0,900,0,1,1,0,3,1,1,5,0,0,6,3,2,3,0,222,32,0,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,134800
20,70.0,8400,0,1,1,5,5,1968,1968,168.0,2,2,3,1,2,3,1016,6,0,36,1052,1,1,1052,0,0,1052,1,0,1,1,3,1,2,5,0,0,2,2,1,3,0,356,0,0,0,0,0,0,11,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,138500
50,90.0,5400,0,1,3,4,6,1920,1950,0.0,3,2,3,1,4,2,315,4,105,420,840,0,1,840,534,0,1374,0,0,1,0,2,1,2,6,0,0,6,1,1,3,0,0,0,198,0,0,0,0,10,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,105000
20,75.0,11310,0,1,1,6,5,1954,1954,0.0,2,2,3,1,4,6,0,6,0,1367,1367,0,1,1375,0,0,1375,0,0,1,0,2,1,2,5,0,3,2,3,2,3,0,0,30,0,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,140000
20,78.0,9317,1,1,1,6,5,2006,2006,0.0,1,2,2,1,4,1,24,6,0,1290,1314,1,1,1314,0,0,1314,0,0,2,0,3,1,1,6,0,4,2,2,2,3,0,0,22,0,0,0,0,0,3,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,176432
70,60.0,10800,0,1,4,7,8,1890,1998,0.0,2,1,3,1,4,6,0,6,0,718,718,0,1,1576,978,0,2554,0,0,1,1,3,1,2,8,0,0,6,3,2,3,1,0,48,143,0,0,0,0,7,2007,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,159500
60,57.0,8924,1,1,4,7,5,1998,1999,0.0,2,2,2,1,2,6,0,6,0,880,880,0,1,880,844,0,1724,0,0,2,1,3,1,1,8,0,0,2,1,2,3,0,120,155,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,188000
20,71.0,8197,0,1,1,6,5,1977,1977,148.0,2,2,3,1,4,6,0,6,0,660,660,0,1,1285,0,0,1285,0,0,1,1,3,1,2,7,0,3,2,2,2,3,0,138,0,0,0,0,0,0,4,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,143500
30,60.0,5400,0,1,1,5,6,1920,1950,0.0,2,2,4,1,4,6,0,6,0,691,691,0,1,691,0,0,691,0,0,1,0,2,1,0,4,0,0,6,3,1,4,2,0,20,94,0,0,0,0,1,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86000
20,65.0,6993,0,1,1,5,7,1961,1994,0.0,2,2,3,1,4,3,465,6,0,447,912,2,1,1236,0,0,1236,0,0,1,0,3,1,2,6,0,3,2,3,1,3,0,0,0,0,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,135000
160,24.0,2160,0,1,4,7,5,1999,2000,212.0,1,2,2,1,4,3,510,6,0,90,600,0,1,624,628,0,1252,1,0,2,1,2,1,1,4,0,0,6,3,2,3,0,0,48,0,0,0,0,0,3,2008,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,160000
20,81.0,9672,0,1,1,6,5,1984,1985,0.0,2,2,2,1,4,1,338,6,0,702,1040,2,1,1097,0,0,1097,0,0,2,0,3,1,2,6,0,0,2,3,2,3,0,0,0,0,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,152000
20,67.0,16285,2,1,1,7,5,2001,2002,0.0,1,2,2,1,4,6,0,6,0,1413,1413,0,1,1430,0,0,1430,0,0,2,0,3,1,1,6,0,0,2,2,2,3,0,0,33,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,187100
20,60.0,9000,0,1,1,4,6,1971,1971,0.0,2,2,3,1,4,2,616,6,0,248,864,2,1,864,0,0,864,0,0,1,0,3,1,2,5,0,0,6,3,2,3,0,0,0,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,120500
20,71.0,9520,1,1,1,8,5,2007,2008,338.0,1,2,2,1,1,1,1513,6,0,125,1638,0,1,1646,0,0,1646,1,0,2,0,3,1,1,7,0,4,2,2,3,3,0,192,44,0,0,0,0,0,4,2008,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,293077
120,53.0,3922,0,1,1,7,5,2006,2007,72.0,1,2,1,1,2,6,0,6,0,1258,1258,0,1,1402,0,0,1402,0,2,0,2,2,1,1,7,0,4,2,1,3,3,0,120,16,0,0,0,0,0,2,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,194201
70,60.0,8730,0,1,4,6,7,1915,2003,0.0,2,2,3,1,4,6,0,6,0,698,698,0,1,698,698,0,1396,0,0,1,0,3,1,2,7,0,0,6,3,1,3,0,0,0,0,0,259,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,153575
50,60.0,10134,0,1,3,5,6,1940,1950,0.0,2,2,3,1,4,6,0,6,0,735,735,1,1,735,299,0,1034,0,0,1,0,2,1,2,5,0,0,6,3,1,3,0,0,39,0,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,109000
160,24.0,2289,0,1,4,6,6,1978,1978,0.0,2,2,3,1,4,2,311,6,0,544,855,2,1,855,586,0,1441,0,0,2,1,3,1,2,7,0,3,2,3,2,3,0,28,0,0,0,0,0,0,4,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,148500
160,30.0,3180,0,1,4,7,5,2005,2005,0.0,1,2,2,1,4,6,0,6,0,600,600,0,1,520,600,80,1200,0,0,2,1,2,1,1,4,0,0,6,2,2,3,0,0,166,0,0,0,0,0,4,2006,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,144152
20,66.0,7800,1,1,1,5,5,1964,1964,0.0,2,2,3,1,4,4,312,5,600,0,912,2,1,912,0,0,912,0,0,1,0,2,1,2,5,0,0,2,3,1,3,0,0,0,0,0,0,0,0,11,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,115000
